level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
6.15,0.043,0.022,0.011,0,-0.011,-0.022,-0.04315,-0.06515,-0.08715,-0.10915,-0.13115,-0.1533,-0.17545
6.16,0.043,0.022,0.011,0,-0.011,-0.022,-0.04316,-0.06516,-0.08716,-0.10916,-0.13116,-0.15332,-0.17548
6.17,0.043,0.022,0.011,0,-0.011,-0.022,-0.04317,-0.06517,-0.08717,-0.10917,-0.13117,-0.15334,-0.17551
6.18,0.043,0.022,0.011,0,-0.011,-0.022,-0.04318,-0.06518,-0.08718,-0.10918,-0.13118,-0.15336,-0.17554
6.19,0.043,0.022,0.011,0,-0.011,-0.022,-0.04319,-0.06519,-0.08719,-0.10919,-0.13119,-0.15338,-0.17557
6.2,0.043,0.022,0.011,0,-0.011,-0.022,-0.0432,-0.0652,-0.0872,-0.1092,-0.1312,-0.1534,-0.1756
6.21,0.043,0.022,0.011,0,-0.011,-0.022,-0.04321,-0.06521,-0.08721,-0.10921,-0.13121,-0.15342,-0.17563
6.22,0.043,0.022,0.011,0,-0.011,-0.022,-0.04322,-0.06522,-0.08722,-0.10922,-0.13122,-0.15344,-0.17566
6.23,0.043,0.022,0.011,0,-0.011,-0.022,-0.04323,-0.06523,-0.08723,-0.10923,-0.13123,-0.15346,-0.17569
6.24,0.043,0.022,0.011,0,-0.011,-0.022,-0.04324,-0.06524,-0.08724,-0.10924,-0.13124,-0.15348,-0.17572
6.25,0.043,0.022,0.011,0,-0.011,-0.022,-0.04325,-0.06525,-0.08725,-0.10925,-0.13125,-0.1535,-0.17575
6.26,0.043,0.022,0.011,0,-0.011,-0.022,-0.04326,-0.06526,-0.08726,-0.10926,-0.13126,-0.15352,-0.17578
6.27,0.043,0.022,0.011,0,-0.011,-0.022,-0.04327,-0.06527,-0.08727,-0.10927,-0.13127,-0.15354,-0.17581
6.28,0.043,0.022,0.011,0,-0.011,-0.022,-0.04328,-0.06528,-0.08728,-0.10928,-0.13128,-0.15356,-0.17584
6.29,0.043,0.022,0.011,0,-0.011,-0.022,-0.04329,-0.06529,-0.08729,-0.10929,-0.13129,-0.15358,-0.17587
6.3,0.043,0.022,0.011,0,-0.011,-0.022,-0.0433,-0.0653,-0.0873,-0.1093,-0.1313,-0.1536,-0.1759
6.31,0.043,0.022,0.011,0,-0.011,-0.022,-0.04331,-0.06531,-0.08731,-0.10931,-0.13131,-0.15362,-0.17593
6.32,0.043,0.022,0.011,0,-0.011,-0.022,-0.04332,-0.06532,-0.08732,-0.10932,-0.13132,-0.15364,-0.17596
6.33,0.043,0.022,0.011,0,-0.011,-0.022,-0.04333,-0.06533,-0.08733,-0.10933,-0.13133,-0.15366,-0.17599
6.34,0.043,0.022,0.011,0,-0.011,-0.022,-0.04334,-0.06534,-0.08734,-0.10934,-0.13134,-0.15368,-0.17602
6.35,0.043,0.022,0.011,0,-0.011,-0.022,-0.04335,-0.06535,-0.08735,-0.10935,-0.13135,-0.1537,-0.17605
6.36,0.043,0.022,0.011,0,-0.011,-0.022,-0.04336,-0.06536,-0.08736,-0.10936,-0.13136,-0.15372,-0.17608
6.37,0.043,0.022,0.011,0,-0.011,-0.022,-0.04337,-0.06537,-0.08737,-0.10937,-0.13137,-0.15374,-0.17611
6.38,0.043,0.022,0.011,0,-0.011,-0.022,-0.04338,-0.06538,-0.08738,-0.10938,-0.13138,-0.15376,-0.17614
6.39,0.043,0.022,0.011,0,-0.011,-0.022,-0.04339,-0.06539,-0.08739,-0.10939,-0.13139,-0.15378,-0.17617
6.4,0.043,0.022,0.011,0,-0.011,-0.022,-0.0434,-0.0654,-0.0874,-0.1094,-0.1314,-0.1538,-0.1762
6.41,0.043,0.022,0.011,0,-0.011,-0.022,-0.04341,-0.06541,-0.08741,-0.10941,-0.13141,-0.15382,-0.17623
6.42,0.043,0.022,0.011,0,-0.011,-0.022,-0.04342,-0.06542,-0.08742,-0.10942,-0.13142,-0.15384,-0.17626
6.43,0.043,0.022,0.011,0,-0.011,-0.022,-0.04343,-0.06543,-0.08743,-0.10943,-0.13143,-0.15386,-0.17629
6.44,0.043,0.022,0.011,0,-0.011,-0.022,-0.04344,-0.06544,-0.08744,-0.10944,-0.13144,-0.15388,-0.17632
6.45,0.043,0.022,0.011,0,-0.011,-0.022,-0.04345,-0.06545,-0.08745,-0.10945,-0.13145,-0.1539,-0.17635
6.46,0.043,0.022,0.011,0,-0.011,-0.022,-0.04346,-0.06546,-0.08746,-0.10946,-0.13146,-0.15392,-0.17638
6.47,0.043,0.022,0.011,0,-0.011,-0.022,-0.04347,-0.06547,-0.08747,-0.10947,-0.13147,-0.15394,-0.17641
6.48,0.043,0.022,0.011,0,-0.011,-0.022,-0.04348,-0.06548,-0.08748,-0.10948,-0.13148,-0.15396,-0.17644
6.49,0.043,0.022,0.011,0,-0.011,-0.022,-0.04349,-0.06549,-0.08749,-0.10949,-0.13149,-0.15398,-0.17647
6.5,0.043,0.022,0.011,0,-0.011,-0.022,-0.0435,-0.0655,-0.0875,-0.1095,-0.1315,-0.154,-0.1765
6.51,0.043,0.022,0.011,0,-0.011,-0.022,-0.04351,-0.06551,-0.08751,-0.10951,-0.13151,-0.15402,-0.17653
6.52,0.043,0.022,0.011,0,-0.011,-0.022,-0.04352,-0.06552,-0.08752,-0.10952,-0.13152,-0.15404,-0.17656
6.53,0.043,0.022,0.011,0,-0.011,-0.022,-0.04353,-0.06553,-0.08753,-0.10953,-0.13153,-0.15406,-0.17659
6.54,0.043,0.022,0.011,0,-0.011,-0.022,-0.04354,-0.06554,-0.08754,-0.10954,-0.13154,-0.15408,-0.17662
6.55,0.043,0.022,0.011,0,-0.011,-0.022,-0.04355,-0.06555,-0.08755,-0.10955,-0.13155,-0.1541,-0.17665
6.56,0.043,0.022,0.011,0,-0.011,-0.022,-0.04356,-0.06556,-0.08756,-0.10956,-0.13156,-0.15412,-0.17668
6.57,0.043,0.022,0.011,0,-0.011,-0.022,-0.04357,-0.06557,-0.08757,-0.10957,-0.13157,-0.15414,-0.17671
6.58,0.043,0.022,0.011,0,-0.011,-0.022,-0.04358,-0.06558,-0.08758,-0.10958,-0.13158,-0.15416,-0.17674
6.59,0.043,0.022,0.011,0,-0.011,-0.022,-0.04359,-0.06559,-0.08759,-0.10959,-0.13159,-0.15418,-0.17677
6.6,0.043,0.022,0.011,0,-0.011,-0.022,-0.0436,-0.0656,-0.0876,-0.1096,-0.1316,-0.1542,-0.1768
6.61,0.043,0.022,0.011,0,-0.011,-0.022,-0.04361,-0.06561,-0.08761,-0.10961,-0.13161,-0.15422,-0.17683
6.62,0.043,0.022,0.011,0,-0.011,-0.022,-0.04362,-0.06562,-0.08762,-0.10962,-0.13162,-0.15424,-0.17686
6.63,0.043,0.022,0.011,0,-0.011,-0.022,-0.04363,-0.06563,-0.08763,-0.10963,-0.13163,-0.15426,-0.17689
6.64,0.043,0.022,0.011,0,-0.011,-0.022,-0.04364,-0.06564,-0.08764,-0.10964,-0.13164,-0.15428,-0.17692
6.65,0.043,0.022,0.011,0,-0.011,-0.022,-0.04365,-0.06565,-0.08765,-0.10965,-0.13165,-0.1543,-0.17695
6.66,0.043,0.022,0.011,0,-0.011,-0.022,-0.04366,-0.06566,-0.08766,-0.10966,-0.13166,-0.15432,-0.17698
6.67,0.043,0.022,0.011,0,-0.011,-0.022,-0.04367,-0.06567,-0.08767,-0.10967,-0.13167,-0.15434,-0.17701
6.68,0.043,0.022,0.011,0,-0.011,-0.022,-0.04368,-0.06568,-0.08768,-0.10968,-0.13168,-0.15436,-0.17704
6.69,0.043,0.022,0.011,0,-0.011,-0.022,-0.04369,-0.06569,-0.08769,-0.10969,-0.13169,-0.15438,-0.17707
6.7,0.043,0.022,0.011,0,-0.011,-0.022,-0.0437,-0.0657,-0.0877,-0.1097,-0.1317,-0.1544,-0.1771
6.71,0.043,0.022,0.011,0,-0.011,-0.022,-0.04371,-0.06571,-0.08771,-0.10971,-0.13171,-0.15442,-0.17713
6.72,0.043,0.022,0.011,0,-0.011,-0.022,-0.04372,-0.06572,-0.08772,-0.10972,-0.13172,-0.15444,-0.17716
6.73,0.043,0.022,0.011,0,-0.011,-0.022,-0.04373,-0.06573,-0.08773,-0.10973,-0.13173,-0.15446,-0.17719
6.74,0.043,0.022,0.011,0,-0.011,-0.022,-0.04374,-0.06574,-0.08774,-0.10974,-0.13174,-0.15448,-0.17722
6.75,0.043,0.022,0.011,0,-0.011,-0.022,-0.04375,-0.06575,-0.08775,-0.10975,-0.13175,-0.1545,-0.17725
6.76,0.043,0.022,0.011,0,-0.011,-0.022,-0.04376,-0.06576,-0.08776,-0.10976,-0.13176,-0.15452,-0.17728
6.77,0.043,0.022,0.011,0,-0.011,-0.022,-0.04377,-0.06577,-0.08777,-0.10977,-0.13177,-0.15454,-0.17731
6.78,0.043,0.022,0.011,0,-0.011,-0.022,-0.04378,-0.06578,-0.08778,-0.10978,-0.13178,-0.15456,-0.17734
6.79,0.043,0.022,0.011,0,-0.011,-0.022,-0.04379,-0.06579,-0.08779,-0.10979,-0.13179,-0.15458,-0.17737
6.8,0.043,0.022,0.011,0,-0.011,-0.022,-0.0438,-0.0658,-0.0878,-0.1098,-0.1318,-0.1546,-0.1774
6.81,0.043,0.022,0.011,0,-0.011,-0.022,-0.04381,-0.06581,-0.08781,-0.10981,-0.13181,-0.15462,-0.17743
6.82,0.043,0.022,0.011,0,-0.011,-0.022,-0.04382,-0.06582,-0.08782,-0.10982,-0.13182,-0.15464,-0.17746
6.83,0.043,0.022,0.011,0,-0.011,-0.022,-0.04383,-0.06583,-0.08783,-0.10983,-0.13183,-0.15466,-0.17749
6.84,0.043,0.022,0.011,0,-0.011,-0.022,-0.04384,-0.06584,-0.08784,-0.10984,-0.13184,-0.15468,-0.17752
6.85,0.043,0.022,0.011,0,-0.011,-0.022,-0.04385,-0.06585,-0.08785,-0.10985,-0.13185,-0.1547,-0.17755
6.86,0.043,0.022,0.011,0,-0.011,-0.022,-0.04386,-0.06586,-0.08786,-0.10986,-0.13186,-0.15472,-0.17758
6.87,0.043,0.022,0.011,0,-0.011,-0.022,-0.04387,-0.06587,-0.08787,-0.10987,-0.13187,-0.15474,-0.17761
6.88,0.043,0.022,0.011,0,-0.011,-0.022,-0.04388,-0.06588,-0.08788,-0.10988,-0.13188,-0.15476,-0.17764
6.89,0.043,0.022,0.011,0,-0.011,-0.022,-0.04389,-0.06589,-0.08789,-0.10989,-0.13189,-0.15478,-0.17767
6.9,0.043,0.022,0.011,0,-0.011,-0.022,-0.0439,-0.0659,-0.0879,-0.1099,-0.1319,-0.1548,-0.1777
6.91,0.043,0.022,0.011,0,-0.011,-0.022,-0.04391,-0.06591,-0.08791,-0.10991,-0.13191,-0.15482,-0.17773
6.92,0.043,0.022,0.011,0,-0.011,-0.022,-0.04392,-0.06592,-0.08792,-0.10992,-0.13192,-0.15484,-0.17776
6.93,0.043,0.022,0.011,0,-0.011,-0.022,-0.04393,-0.06593,-0.08793,-0.10993,-0.13193,-0.15486,-0.17779
6.94,0.043,0.022,0.011,0,-0.011,-0.022,-0.04394,-0.06594,-0.08794,-0.10994,-0.13194,-0.15488,-0.17782
6.95,0.043,0.022,0.011,0,-0.011,-0.022,-0.04395,-0.06595,-0.08795,-0.10995,-0.13195,-0.1549,-0.17785
6.96,0.043,0.022,0.011,0,-0.011,-0.022,-0.04396,-0.06596,-0.08796,-0.10996,-0.13196,-0.15492,-0.17788
6.97,0.043,0.022,0.011,0,-0.011,-0.022,-0.04397,-0.06597,-0.08797,-0.10997,-0.13197,-0.15494,-0.17791
6.98,0.043,0.022,0.011,0,-0.011,-0.022,-0.04398,-0.06598,-0.08798,-0.10998,-0.13198,-0.15496,-0.17794
6.99,0.043,0.022,0.011,0,-0.011,-0.022,-0.04399,-0.06599,-0.08799,-0.10999,-0.13199,-0.15498,-0.17797
7,0.043,0.022,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.088,-0.11,-0.132,-0.155,-0.178
7.01,0.043,0.02199,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08801,-0.11002,-0.13203,-0.15503,-0.17804
7.02,0.043,0.02198,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08802,-0.11004,-0.13206,-0.15506,-0.17808
7.03,0.043,0.02197,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08803,-0.11006,-0.13209,-0.15509,-0.17812
7.04,0.043,0.02196,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08804,-0.11008,-0.13212,-0.15512,-0.17816
7.05,0.043,0.02195,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08805,-0.1101,-0.13215,-0.15515,-0.1782
7.06,0.043,0.02194,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08806,-0.11012,-0.13218,-0.15518,-0.17824
7.07,0.043,0.02193,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08807,-0.11014,-0.13221,-0.15521,-0.17828
7.08,0.043,0.02192,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08808,-0.11016,-0.13224,-0.15524,-0.17832
7.09,0.043,0.02191,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08809,-0.11018,-0.13227,-0.15527,-0.17836
7.1,0.043,0.0219,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.0881,-0.1102,-0.1323,-0.1553,-0.1784
7.11,0.043,0.02189,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08811,-0.11022,-0.13233,-0.15533,-0.17844
7.12,0.043,0.02188,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08812,-0.11024,-0.13236,-0.15536,-0.17848
7.13,0.043,0.02187,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08813,-0.11026,-0.13239,-0.15539,-0.17852
7.14,0.043,0.02186,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08814,-0.11028,-0.13242,-0.15542,-0.17856
7.15,0.043,0.02185,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08815,-0.1103,-0.13245,-0.15545,-0.1786
7.16,0.043,0.02184,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08816,-0.11032,-0.13248,-0.15548,-0.17864
7.17,0.043,0.02183,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08817,-0.11034,-0.13251,-0.15551,-0.17868
7.18,0.043,0.02182,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08818,-0.11036,-0.13254,-0.15554,-0.17872
7.19,0.043,0.02181,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08819,-0.11038,-0.13257,-0.15557,-0.17876
7.2,0.043,0.0218,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.0882,-0.1104,-0.1326,-0.1556,-0.1788
7.21,0.043,0.02179,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08821,-0.11042,-0.13263,-0.15563,-0.17884
7.22,0.043,0.02178,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08822,-0.11044,-0.13266,-0.15566,-0.17888
7.23,0.043,0.02177,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08823,-0.11046,-0.13269,-0.15569,-0.17892
7.24,0.043,0.02176,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08824,-0.11048,-0.13272,-0.15572,-0.17896
7.25,0.043,0.02175,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08825,-0.1105,-0.13275,-0.15575,-0.179
7.26,0.043,0.02174,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08826,-0.11052,-0.13278,-0.15578,-0.17904
7.27,0.043,0.02173,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08827,-0.11054,-0.13281,-0.15581,-0.17908
7.28,0.043,0.02172,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08828,-0.11056,-0.13284,-0.15584,-0.17912
7.29,0.043,0.02171,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08829,-0.11058,-0.13287,-0.15587,-0.17916
7.3,0.043,0.0217,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.0883,-0.1106,-0.1329,-0.1559,-0.1792
7.31,0.043,0.02169,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08831,-0.11062,-0.13293,-0.15593,-0.17924
7.32,0.043,0.02168,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08832,-0.11064,-0.13296,-0.15596,-0.17928
7.33,0.043,0.02167,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08833,-0.11066,-0.13299,-0.15599,-0.17932
7.34,0.043,0.02166,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08834,-0.11068,-0.13302,-0.15602,-0.17936
7.35,0.043,0.02165,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08835,-0.1107,-0.13305,-0.15605,-0.1794
7.36,0.043,0.02164,0.011,0,-0.011,-0.022,-0.044,-0.066,-0.08836,-0.11072,-0.13308,-0.15608,-0.17944
